19;1;13629;2021.06.02 14:00
24;1;13634;2021.06.02 16:30
24;1;13344;2021.06.02 16:30
24;1;13054;2021.06.02 16:30
24;1;12764;2021.06.02 16:30
24;1;12474;2021.06.02 16:30
24;1;7409;2021.06.02 16:30
24;1;7119;2021.06.02 16:30
24;1;6829;2021.06.02 16:30
24;1;6539;2021.06.02 16:30
24;1;6249;2021.06.02 16:30
24;1;5004;2021.06.02 16:30
24;1;894;2021.06.02 16:30
24;1;604;2021.06.02 16:30
24;1;314;2021.06.02 16:30
24;1;24;2021.06.02 16:30
29;1;29;2021.06.02 19:00
29;1;319;2021.06.02 19:00
29;1;609;2021.06.02 19:00
29;1;899;2021.06.02 19:00
29;1;5009;2021.06.02 19:00
29;1;6254;2021.06.02 19:00
29;1;6544;2021.06.02 19:00
29;1;6834;2021.06.02 19:00
29;1;7124;2021.06.02 19:00
29;1;7414;2021.06.02 19:00
29;1;12479;2021.06.02 19:00
29;1;12769;2021.06.02 19:00
29;1;13059;2021.06.02 19:00
29;1;13349;2021.06.02 19:00
29;1;13639;2021.06.02 19:00
34;1;13644;2021.06.02 21:30
34;1;13354;2021.06.02 21:30
34;1;13064;2021.06.02 21:30
34;1;12774;2021.06.02 21:30
34;1;12484;2021.06.02 21:30
34;1;7419;2021.06.02 21:30
34;1;7129;2021.06.02 21:30
34;1;6839;2021.06.02 21:30
34;1;6549;2021.06.02 21:30
34;1;6259;2021.06.02 21:30
34;1;5014;2021.06.02 21:30
34;1;904;2021.06.02 21:30
34;1;614;2021.06.02 21:30
34;1;324;2021.06.02 21:30
34;1;34;2021.06.02 21:30
37;1;37;2021.06.03 14:00
37;1;327;2021.06.03 14:00
37;1;617;2021.06.03 14:00
37;1;907;2021.06.03 14:00
37;1;5017;2021.06.03 14:00
37;1;6262;2021.06.03 14:00
37;1;6552;2021.06.03 14:00
37;1;6842;2021.06.03 14:00
37;1;7132;2021.06.03 14:00
37;1;7422;2021.06.03 14:00
37;1;12487;2021.06.03 14:00
37;1;12777;2021.06.03 14:00
37;1;13067;2021.06.03 14:00
37;1;13357;2021.06.03 14:00
37;1;13647;2021.06.03 14:00
42;1;13652;2021.06.03 16:30
42;1;13362;2021.06.03 16:30
42;1;13072;2021.06.03 16:30
42;1;12782;2021.06.03 16:30
42;1;12492;2021.06.03 16:30
42;1;7427;2021.06.03 16:30
42;1;7137;2021.06.03 16:30
42;1;6847;2021.06.03 16:30
42;1;6557;2021.06.03 16:30
42;1;6267;2021.06.03 16:30
42;1;5022;2021.06.03 16:30
42;1;912;2021.06.03 16:30
42;1;622;2021.06.03 16:30
42;1;332;2021.06.03 16:30
42;1;42;2021.06.03 16:30
47;1;47;2021.06.03 19:00
47;1;337;2021.06.03 19:00
47;1;627;2021.06.03 19:00
47;1;917;2021.06.03 19:00
47;1;5027;2021.06.03 19:00
47;1;6272;2021.06.03 19:00
47;1;6562;2021.06.03 19:00
47;1;6852;2021.06.03 19:00
47;1;7432;2021.06.03 19:00
47;1;7142;2021.06.03 19:00
47;1;12497;2021.06.03 19:00
47;1;12787;2021.06.03 19:00
47;1;13077;2021.06.03 19:00
47;1;13367;2021.06.03 19:00
47;1;13657;2021.06.03 19:00
52;1;13662;2021.06.03 21:30
52;1;13372;2021.06.03 21:30
52;1;13082;2021.06.03 21:30
52;1;12792;2021.06.03 21:30
52;1;12502;2021.06.03 21:30
52;1;7147;2021.06.03 21:30
52;1;7437;2021.06.03 21:30
52;1;6857;2021.06.03 21:30
52;1;6567;2021.06.03 21:30
52;1;6277;2021.06.03 21:30
52;1;5032;2021.06.03 21:30
52;1;922;2021.06.03 21:30
52;1;632;2021.06.03 21:30
52;1;342;2021.06.03 21:30
52;1;52;2021.06.03 21:30
55;1;55;2021.06.04 14:00
55;1;345;2021.06.04 14:00
55;1;635;2021.06.04 14:00
55;1;925;2021.06.04 14:00
55;1;5035;2021.06.04 14:00
55;1;6280;2021.06.04 14:00
55;1;6570;2021.06.04 14:00
55;1;6860;2021.06.04 14:00
55;1;7440;2021.06.04 14:00
55;1;7150;2021.06.04 14:00
55;1;12505;2021.06.04 14:00
55;1;12795;2021.06.04 14:00
55;1;13085;2021.06.04 14:00
55;1;13375;2021.06.04 14:00
55;1;13665;2021.06.04 14:00
60;1;13670;2021.06.04 16:30
60;1;13380;2021.06.04 16:30
60;1;13090;2021.06.04 16:30
60;1;12800;2021.06.04 16:30
60;1;12510;2021.06.04 16:30
60;1;7155;2021.06.04 16:30
60;1;7445;2021.06.04 16:30
60;1;6865;2021.06.04 16:30
60;1;6575;2021.06.04 16:30
60;1;6285;2021.06.04 16:30
60;1;5040;2021.06.04 16:30
60;1;930;2021.06.04 16:30
60;1;640;2021.06.04 16:30
60;1;350;2021.06.04 16:30
60;1;60;2021.06.04 16:30
65;1;65;2021.06.04 19:00
65;1;355;2021.06.04 19:00
65;1;645;2021.06.04 19:00
65;1;935;2021.06.04 19:00
65;1;5045;2021.06.04 19:00
65;1;6290;2021.06.04 19:00
65;1;6580;2021.06.04 19:00
65;1;6870;2021.06.04 19:00
65;1;7450;2021.06.04 19:00
65;1;7160;2021.06.04 19:00
65;1;12515;2021.06.04 19:00
65;1;12805;2021.06.04 19:00
65;1;13095;2021.06.04 19:00
65;1;13385;2021.06.04 19:00
65;1;13675;2021.06.04 19:00
70;1;13680;2021.06.04 21:30
70;1;13390;2021.06.04 21:30
70;1;13100;2021.06.04 21:30
70;1;12810;2021.06.04 21:30
70;1;12520;2021.06.04 21:30
70;1;7165;2021.06.04 21:30
70;1;7455;2021.06.04 21:30
70;1;6875;2021.06.04 21:30
70;1;6585;2021.06.04 21:30
70;1;6295;2021.06.04 21:30
70;1;5050;2021.06.04 21:30
70;1;940;2021.06.04 21:30
70;1;650;2021.06.04 21:30
70;1;360;2021.06.04 21:30
70;1;70;2021.06.04 21:30
73;1;73;2021.06.05 11:00
73;1;363;2021.06.05 11:00
73;1;653;2021.06.05 11:00
73;1;943;2021.06.05 11:00
73;1;5053;2021.06.05 11:00
73;1;6298;2021.06.05 11:00
73;1;6588;2021.06.05 11:00
73;1;6878;2021.06.05 11:00
73;1;7458;2021.06.05 11:00
73;1;7168;2021.06.05 11:00
73;1;12523;2021.06.05 11:00
73;1;12813;2021.06.05 11:00
73;1;13103;2021.06.05 11:00
73;1;13393;2021.06.05 11:00
73;1;13683;2021.06.05 11:00
78;1;13688;2021.06.05 13:30
78;1;13398;2021.06.05 13:30
78;1;13108;2021.06.05 13:30
78;1;12818;2021.06.05 13:30
78;1;12528;2021.06.05 13:30
78;1;7173;2021.06.05 13:30
78;1;7463;2021.06.05 13:30
78;1;6883;2021.06.05 13:30
78;1;6593;2021.06.05 13:30
78;1;6303;2021.06.05 13:30
78;1;5058;2021.06.05 13:30
78;1;948;2021.06.05 13:30
78;1;658;2021.06.05 13:30
78;1;368;2021.06.05 13:30
78;1;78;2021.06.05 13:30
83;1;83;2021.06.05 16:00
83;1;373;2021.06.05 16:00
83;1;663;2021.06.05 16:00
83;1;953;2021.06.05 16:00
83;1;5063;2021.06.05 16:00
83;1;6308;2021.06.05 16:00
83;1;6598;2021.06.05 16:00
83;1;6888;2021.06.05 16:00
83;1;7178;2021.06.05 16:00
83;1;7468;2021.06.05 16:00
83;1;12533;2021.06.05 16:00
83;1;12823;2021.06.05 16:00
83;1;13113;2021.06.05 16:00
83;1;13403;2021.06.05 16:00
83;1;13693;2021.06.05 16:00
88;1;13698;2021.06.05 18:30
88;1;13408;2021.06.05 18:30
88;1;13118;2021.06.05 18:30
88;1;12828;2021.06.05 18:30
88;1;12538;2021.06.05 18:30
88;1;7473;2021.06.05 18:30
88;1;7183;2021.06.05 18:30
88;1;6893;2021.06.05 18:30
88;1;6603;2021.06.05 18:30
88;1;6313;2021.06.05 18:30
88;1;5068;2021.06.05 18:30
88;1;958;2021.06.05 18:30
88;1;668;2021.06.05 18:30
88;1;378;2021.06.05 18:30
88;1;88;2021.06.05 18:30
93;1;93;2021.06.05 21:00
93;1;383;2021.06.05 21:00
93;1;673;2021.06.05 21:00
93;1;963;2021.06.05 21:00
93;1;5073;2021.06.05 21:00
93;1;6318;2021.06.05 21:00
93;1;6608;2021.06.05 21:00
93;1;6898;2021.06.05 21:00
93;1;7188;2021.06.05 21:00
93;1;7478;2021.06.05 21:00
93;1;12543;2021.06.05 21:00
93;1;12833;2021.06.05 21:00
93;1;13123;2021.06.05 21:00
93;1;13413;2021.06.05 21:00
93;1;13703;2021.06.05 21:00
96;1;13706;2021.06.06 11:00
96;1;13416;2021.06.06 11:00
96;1;13126;2021.06.06 11:00
96;1;12836;2021.06.06 11:00
96;1;12546;2021.06.06 11:00
96;1;7481;2021.06.06 11:00
96;1;7191;2021.06.06 11:00
96;1;6901;2021.06.06 11:00
96;1;6611;2021.06.06 11:00
96;1;6321;2021.06.06 11:00
96;1;5076;2021.06.06 11:00
96;1;966;2021.06.06 11:00
96;1;676;2021.06.06 11:00
96;1;386;2021.06.06 11:00
96;1;96;2021.06.06 11:00
101;1;101;2021.06.06 13:30
101;1;391;2021.06.06 13:30
101;1;681;2021.06.06 13:30
101;1;971;2021.06.06 13:30
101;1;5081;2021.06.06 13:30
101;1;6326;2021.06.06 13:30
101;1;6616;2021.06.06 13:30
101;1;6906;2021.06.06 13:30
101;1;7196;2021.06.06 13:30
101;1;7486;2021.06.06 13:30
101;1;12551;2021.06.06 13:30
101;1;12841;2021.06.06 13:30
101;1;13131;2021.06.06 13:30
101;1;13421;2021.06.06 13:30
101;1;13711;2021.06.06 13:30
106;1;13716;2021.06.06 16:00
106;1;13426;2021.06.06 16:00
106;1;13136;2021.06.06 16:00
106;1;12846;2021.06.06 16:00
106;1;12556;2021.06.06 16:00
106;1;7491;2021.06.06 16:00
106;1;7201;2021.06.06 16:00
106;1;6911;2021.06.06 16:00
106;1;6621;2021.06.06 16:00
106;1;6331;2021.06.06 16:00
106;1;5086;2021.06.06 16:00
106;1;976;2021.06.06 16:00
106;1;686;2021.06.06 16:00
106;1;396;2021.06.06 16:00
106;1;106;2021.06.06 16:00
111;1;111;2021.06.06 18:30
111;1;401;2021.06.06 18:30
111;1;691;2021.06.06 18:30
111;1;981;2021.06.06 18:30
111;1;5091;2021.06.06 18:30
111;1;6336;2021.06.06 18:30
111;1;6626;2021.06.06 18:30
111;1;6916;2021.06.06 18:30
111;1;7206;2021.06.06 18:30
111;1;7496;2021.06.06 18:30
111;1;12561;2021.06.06 18:30
111;1;12851;2021.06.06 18:30
111;1;13141;2021.06.06 18:30
111;1;13431;2021.06.06 18:30
111;1;13721;2021.06.06 18:30
116;1;13726;2021.06.06 21:00
116;1;13436;2021.06.06 21:00
116;1;13146;2021.06.06 21:00
116;1;12856;2021.06.06 21:00
116;1;12566;2021.06.06 21:00
116;1;7501;2021.06.06 21:00
116;1;7211;2021.06.06 21:00
116;1;6921;2021.06.06 21:00
116;1;6631;2021.06.06 21:00
116;1;6341;2021.06.06 21:00
116;1;5096;2021.06.06 21:00
116;1;696;2021.06.06 21:00
116;1;986;2021.06.06 21:00
116;1;406;2021.06.06 21:00
116;1;116;2021.06.06 21:00
119;1;119;2021.06.07 14:00
119;1;409;2021.06.07 14:00
119;1;989;2021.06.07 14:00
119;1;699;2021.06.07 14:00
119;1;5099;2021.06.07 14:00
119;1;6344;2021.06.07 14:00
119;1;6634;2021.06.07 14:00
119;1;6924;2021.06.07 14:00
119;1;7214;2021.06.07 14:00
119;1;7504;2021.06.07 14:00
119;1;12569;2021.06.07 14:00
119;1;12859;2021.06.07 14:00
119;1;13149;2021.06.07 14:00
119;1;13439;2021.06.07 14:00
119;1;13729;2021.06.07 14:00
124;1;13734;2021.06.07 16:30
124;1;13444;2021.06.07 16:30
124;1;13154;2021.06.07 16:30
124;1;12864;2021.06.07 16:30
124;1;12574;2021.06.07 16:30
124;1;7509;2021.06.07 16:30
124;1;7219;2021.06.07 16:30
124;1;6929;2021.06.07 16:30
124;1;6639;2021.06.07 16:30
124;1;6349;2021.06.07 16:30
124;1;5104;2021.06.07 16:30
124;1;704;2021.06.07 16:30
124;1;994;2021.06.07 16:30
124;1;414;2021.06.07 16:30
124;1;124;2021.06.07 16:30
129;1;129;2021.06.07 19:00
129;1;419;2021.06.07 19:00
129;1;999;2021.06.07 19:00
129;1;709;2021.06.07 19:00
129;1;5109;2021.06.07 19:00
129;1;6354;2021.06.07 19:00
129;1;6644;2021.06.07 19:00
129;1;6934;2021.06.07 19:00
129;1;7224;2021.06.07 19:00
129;1;7514;2021.06.07 19:00
129;1;12579;2021.06.07 19:00
129;1;12869;2021.06.07 19:00
129;1;13159;2021.06.07 19:00
129;1;13449;2021.06.07 19:00
129;1;13739;2021.06.07 19:00
134;1;13744;2021.06.07 21:30
134;1;13454;2021.06.07 21:30
134;1;13164;2021.06.07 21:30
134;1;12874;2021.06.07 21:30
134;1;12584;2021.06.07 21:30
134;1;7519;2021.06.07 21:30
134;1;7229;2021.06.07 21:30
134;1;6939;2021.06.07 21:30
134;1;6649;2021.06.07 21:30
134;1;6359;2021.06.07 21:30
134;1;5114;2021.06.07 21:30
134;1;714;2021.06.07 21:30
134;1;1004;2021.06.07 21:30
134;1;424;2021.06.07 21:30
134;1;134;2021.06.07 21:30
137;1;137;2021.06.08 14:00
137;1;427;2021.06.08 14:00
137;1;1007;2021.06.08 14:00
137;1;717;2021.06.08 14:00
137;1;5117;2021.06.08 14:00
137;1;6362;2021.06.08 14:00
137;1;6652;2021.06.08 14:00
137;1;6942;2021.06.08 14:00
137;1;7232;2021.06.08 14:00
137;1;7522;2021.06.08 14:00
137;1;12587;2021.06.08 14:00
137;1;12877;2021.06.08 14:00
137;1;13167;2021.06.08 14:00
137;1;13457;2021.06.08 14:00
137;1;13747;2021.06.08 14:00
142;1;13752;2021.06.08 16:30
142;1;13462;2021.06.08 16:30
142;1;13172;2021.06.08 16:30
142;1;12882;2021.06.08 16:30
142;1;12592;2021.06.08 16:30
142;1;7527;2021.06.08 16:30
142;1;7237;2021.06.08 16:30
142;1;6947;2021.06.08 16:30
142;1;6657;2021.06.08 16:30
142;1;6367;2021.06.08 16:30
142;1;5122;2021.06.08 16:30
142;1;722;2021.06.08 16:30
142;1;1012;2021.06.08 16:30
142;1;432;2021.06.08 16:30
142;1;142;2021.06.08 16:30
147;1;147;2021.06.08 19:00
147;1;437;2021.06.08 19:00
147;1;1017;2021.06.08 19:00
147;1;727;2021.06.08 19:00
147;1;5127;2021.06.08 19:00
147;1;6372;2021.06.08 19:00
147;1;6662;2021.06.08 19:00
147;1;6952;2021.06.08 19:00
147;1;7242;2021.06.08 19:00
147;1;7532;2021.06.08 19:00
147;1;12597;2021.06.08 19:00
147;1;12887;2021.06.08 19:00
147;1;13177;2021.06.08 19:00
147;1;13467;2021.06.08 19:00
147;1;13757;2021.06.08 19:00
152;1;13762;2021.06.08 21:30
152;1;13472;2021.06.08 21:30
152;1;13182;2021.06.08 21:30
152;1;12892;2021.06.08 21:30
152;1;12602;2021.06.08 21:30
152;1;7537;2021.06.08 21:30
152;1;7247;2021.06.08 21:30
152;1;6957;2021.06.08 21:30
152;1;6667;2021.06.08 21:30
152;1;6377;2021.06.08 21:30
152;1;5132;2021.06.08 21:30
152;1;732;2021.06.08 21:30
152;1;1022;2021.06.08 21:30
152;1;442;2021.06.08 21:30
152;1;152;2021.06.08 21:30
155;1;155;2021.06.09 14:00
155;1;445;2021.06.09 14:00
155;1;1025;2021.06.09 14:00
155;1;735;2021.06.09 14:00
155;1;5135;2021.06.09 14:00
155;1;6380;2021.06.09 14:00
155;1;6670;2021.06.09 14:00
155;1;6960;2021.06.09 14:00
155;1;7250;2021.06.09 14:00
155;1;7540;2021.06.09 14:00
155;1;12605;2021.06.09 14:00
155;1;12895;2021.06.09 14:00
155;1;13185;2021.06.09 14:00
155;1;13475;2021.06.09 14:00
155;1;13765;2021.06.09 14:00
160;1;13770;2021.06.09 16:30
160;1;13480;2021.06.09 16:30
160;1;13190;2021.06.09 16:30
160;1;12900;2021.06.09 16:30
160;1;12610;2021.06.09 16:30
160;1;7545;2021.06.09 16:30
160;1;7255;2021.06.09 16:30
160;1;6965;2021.06.09 16:30
160;1;6675;2021.06.09 16:30
160;1;6385;2021.06.09 16:30
160;1;5140;2021.06.09 16:30
160;1;740;2021.06.09 16:30
160;1;1030;2021.06.09 16:30
160;1;450;2021.06.09 16:30
160;1;160;2021.06.09 16:30
165;1;165;2021.06.09 19:00
165;1;455;2021.06.09 19:00
165;1;1035;2021.06.09 19:00
165;1;745;2021.06.09 19:00
165;1;5145;2021.06.09 19:00
165;1;6390;2021.06.09 19:00
165;1;6680;2021.06.09 19:00
165;1;6970;2021.06.09 19:00
165;1;7260;2021.06.09 19:00
165;1;7550;2021.06.09 19:00
165;1;12615;2021.06.09 19:00
165;1;12905;2021.06.09 19:00
165;1;13195;2021.06.09 19:00
165;1;13485;2021.06.09 19:00
165;1;13775;2021.06.09 19:00
170;1;13780;2021.06.09 21:30
170;1;13490;2021.06.09 21:30
170;1;13200;2021.06.09 21:30
170;1;12910;2021.06.09 21:30
170;1;12620;2021.06.09 21:30
170;1;7555;2021.06.09 21:30
170;1;7265;2021.06.09 21:30
170;1;6975;2021.06.09 21:30
170;1;6685;2021.06.09 21:30
170;1;6395;2021.06.09 21:30
170;1;5150;2021.06.09 21:30
170;1;750;2021.06.09 21:30
170;1;1040;2021.06.09 21:30
170;1;460;2021.06.09 21:30
170;1;170;2021.06.09 21:30
173;1;173;2021.06.10 14:00
173;1;463;2021.06.10 14:00
173;1;1043;2021.06.10 14:00
173;1;753;2021.06.10 14:00
173;1;5153;2021.06.10 14:00
173;1;6398;2021.06.10 14:00
173;1;6688;2021.06.10 14:00
173;1;6978;2021.06.10 14:00
173;1;7268;2021.06.10 14:00
173;1;7558;2021.06.10 14:00
173;1;12913;2021.06.10 14:00
173;1;12623;2021.06.10 14:00
173;1;13203;2021.06.10 14:00
173;1;13493;2021.06.10 14:00
173;1;13783;2021.06.10 14:00
178;1;13788;2021.06.10 16:30
178;1;13498;2021.06.10 16:30
178;1;13208;2021.06.10 16:30
178;1;12628;2021.06.10 16:30
178;1;12918;2021.06.10 16:30
178;1;7563;2021.06.10 16:30
178;1;7273;2021.06.10 16:30
178;1;6983;2021.06.10 16:30
178;1;6693;2021.06.10 16:30
178;1;6403;2021.06.10 16:30
178;1;5158;2021.06.10 16:30
178;1;758;2021.06.10 16:30
178;1;1048;2021.06.10 16:30
178;1;468;2021.06.10 16:30
178;1;178;2021.06.10 16:30
183;1;183;2021.06.10 19:00
183;1;473;2021.06.10 19:00
183;1;1053;2021.06.10 19:00
183;1;763;2021.06.10 19:00
183;1;5163;2021.06.10 19:00
183;1;6408;2021.06.10 19:00
183;1;6698;2021.06.10 19:00
183;1;6988;2021.06.10 19:00
183;1;7278;2021.06.10 19:00
183;1;7568;2021.06.10 19:00
183;1;12923;2021.06.10 19:00
183;1;12633;2021.06.10 19:00
183;1;13213;2021.06.10 19:00
183;1;13503;2021.06.10 19:00
183;1;13793;2021.06.10 19:00
188;1;13798;2021.06.10 21:30
188;1;13508;2021.06.10 21:30
188;1;13218;2021.06.10 21:30
188;1;12928;2021.06.10 21:30
188;1;12638;2021.06.10 21:30
188;1;7573;2021.06.10 21:30
188;1;7283;2021.06.10 21:30
188;1;6993;2021.06.10 21:30
188;1;6703;2021.06.10 21:30
188;1;6413;2021.06.10 21:30
188;1;5168;2021.06.10 21:30
188;1;768;2021.06.10 21:30
188;1;1058;2021.06.10 21:30
188;1;478;2021.06.10 21:30
188;1;188;2021.06.10 21:30
191;1;191;2021.06.11 14:00
191;1;481;2021.06.11 14:00
191;1;1061;2021.06.11 14:00
191;1;771;2021.06.11 14:00
191;1;5171;2021.06.11 14:00
191;1;6416;2021.06.11 14:00
191;1;6706;2021.06.11 14:00
191;1;6996;2021.06.11 14:00
191;1;7286;2021.06.11 14:00
191;1;7576;2021.06.11 14:00
191;1;12641;2021.06.11 14:00
191;1;12931;2021.06.11 14:00
191;1;13221;2021.06.11 14:00
191;1;13511;2021.06.11 14:00
191;1;13801;2021.06.11 14:00
196;1;13806;2021.06.11 16:30
196;1;13516;2021.06.11 16:30
196;1;13226;2021.06.11 16:30
196;1;12936;2021.06.11 16:30
196;1;12646;2021.06.11 16:30
196;1;7581;2021.06.11 16:30
196;1;7291;2021.06.11 16:30
196;1;7001;2021.06.11 16:30
196;1;6711;2021.06.11 16:30
196;1;6421;2021.06.11 16:30
196;1;5176;2021.06.11 16:30
196;1;776;2021.06.11 16:30
196;1;1066;2021.06.11 16:30
196;1;486;2021.06.11 16:30
196;1;196;2021.06.11 16:30
201;1;201;2021.06.11 19:00
201;1;491;2021.06.11 19:00
201;1;1071;2021.06.11 19:00
201;1;781;2021.06.11 19:00
201;1;5181;2021.06.11 19:00
201;1;6426;2021.06.11 19:00
201;1;6716;2021.06.11 19:00
201;1;7006;2021.06.11 19:00
201;1;7296;2021.06.11 19:00
201;1;7586;2021.06.11 19:00
201;1;12651;2021.06.11 19:00
201;1;12941;2021.06.11 19:00
201;1;13231;2021.06.11 19:00
201;1;13521;2021.06.11 19:00
201;1;13811;2021.06.11 19:00
206;1;13816;2021.06.11 21:30
206;1;13526;2021.06.11 21:30
206;1;13236;2021.06.11 21:30
206;1;12946;2021.06.11 21:30
206;1;12656;2021.06.11 21:30
206;1;7591;2021.06.11 21:30
206;1;7301;2021.06.11 21:30
206;1;7011;2021.06.11 21:30
206;1;6721;2021.06.11 21:30
206;1;6431;2021.06.11 21:30
206;1;5186;2021.06.11 21:30
206;1;786;2021.06.11 21:30
206;1;1076;2021.06.11 21:30
206;1;496;2021.06.11 21:30
206;1;206;2021.06.11 21:30
209;1;209;2021.06.12 11:00
209;1;499;2021.06.12 11:00
209;1;1079;2021.06.12 11:00
209;1;789;2021.06.12 11:00
209;1;5189;2021.06.12 11:00
209;1;6434;2021.06.12 11:00
209;1;6724;2021.06.12 11:00
209;1;7014;2021.06.12 11:00
209;1;7304;2021.06.12 11:00
209;1;7594;2021.06.12 11:00
209;1;12659;2021.06.12 11:00
209;1;12949;2021.06.12 11:00
209;1;13239;2021.06.12 11:00
209;1;13529;2021.06.12 11:00
209;1;13819;2021.06.12 11:00
214;1;13824;2021.06.12 13:30
214;1;13534;2021.06.12 13:30
214;1;13244;2021.06.12 13:30
214;1;12954;2021.06.12 13:30
214;1;12664;2021.06.12 13:30
214;1;7599;2021.06.12 13:30
214;1;7309;2021.06.12 13:30
214;1;7019;2021.06.12 13:30
214;1;6729;2021.06.12 13:30
214;1;6439;2021.06.12 13:30
214;1;5194;2021.06.12 13:30
214;1;794;2021.06.12 13:30
214;1;1084;2021.06.12 13:30
214;1;504;2021.06.12 13:30
214;1;214;2021.06.12 13:30
219;1;219;2021.06.12 16:00
219;1;509;2021.06.12 16:00
219;1;1089;2021.06.12 16:00
219;1;799;2021.06.12 16:00
219;1;5199;2021.06.12 16:00
219;1;6444;2021.06.12 16:00
219;1;6734;2021.06.12 16:00
219;1;7024;2021.06.12 16:00
219;1;7314;2021.06.12 16:00
219;1;7604;2021.06.12 16:00
219;1;12669;2021.06.12 16:00
219;1;12959;2021.06.12 16:00
219;1;13249;2021.06.12 16:00
219;1;13539;2021.06.12 16:00
219;1;13829;2021.06.12 16:00
224;1;13834;2021.06.12 18:30
224;1;13544;2021.06.12 18:30
224;1;13254;2021.06.12 18:30
224;1;12964;2021.06.12 18:30
224;1;12674;2021.06.12 18:30
224;1;7609;2021.06.12 18:30
224;1;7319;2021.06.12 18:30
224;1;7029;2021.06.12 18:30
224;1;6739;2021.06.12 18:30
224;1;6449;2021.06.12 18:30
224;1;5204;2021.06.12 18:30
224;1;804;2021.06.12 18:30
224;1;1094;2021.06.12 18:30
224;1;514;2021.06.12 18:30
224;1;224;2021.06.12 18:30
229;1;229;2021.06.12 21:00
229;1;519;2021.06.12 21:00
229;1;1099;2021.06.12 21:00
229;1;809;2021.06.12 21:00
229;1;5209;2021.06.12 21:00
229;1;6454;2021.06.12 21:00
229;1;6744;2021.06.12 21:00
229;1;7034;2021.06.12 21:00
229;1;7324;2021.06.12 21:00
229;1;7614;2021.06.12 21:00
229;1;12679;2021.06.12 21:00
229;1;12969;2021.06.12 21:00
229;1;13259;2021.06.12 21:00
229;1;13549;2021.06.12 21:00
229;1;13839;2021.06.12 21:00
232;1;13842;2021.06.13 11:00
232;1;13552;2021.06.13 11:00
232;1;13262;2021.06.13 11:00
232;1;12972;2021.06.13 11:00
232;1;12682;2021.06.13 11:00
232;1;7617;2021.06.13 11:00
232;1;7327;2021.06.13 11:00
232;1;7037;2021.06.13 11:00
232;1;6747;2021.06.13 11:00
232;1;6457;2021.06.13 11:00
232;1;5212;2021.06.13 11:00
232;1;812;2021.06.13 11:00
232;1;1102;2021.06.13 11:00
232;1;522;2021.06.13 11:00
232;1;232;2021.06.13 11:00
237;1;237;2021.06.13 13:30
237;1;527;2021.06.13 13:30
237;1;1107;2021.06.13 13:30
237;1;817;2021.06.13 13:30
237;1;5217;2021.06.13 13:30
237;1;6462;2021.06.13 13:30
237;1;6752;2021.06.13 13:30
237;1;7042;2021.06.13 13:30
